Time,Voltage
16/11/2023 11:56:24.080,1.435213
16/11/2023 11:56:24.081,1.43357
16/11/2023 11:56:24.082,1.436857
16/11/2023 11:56:24.083,1.443431
16/11/2023 11:56:24.084,1.444746
16/11/2023 11:56:24.085,1.435542
16/11/2023 11:56:24.086,1.435213
16/11/2023 11:56:24.087,1.434556
16/11/2023 11:56:24.088,1.43357
16/11/2023 11:56:24.089,1.434227
16/11/2023 11:56:24.090,1.434227
16/11/2023 11:56:24.091,1.434227
16/11/2023 11:56:24.092,1.434227
16/11/2023 11:56:24.093,1.434556
16/11/2023 11:56:24.094,1.434227
16/11/2023 11:56:24.095,1.43357
16/11/2023 11:56:24.096,1.434556
16/11/2023 11:56:24.097,1.434884
16/11/2023 11:56:24.098,1.434227
16/11/2023 11:56:24.099,1.434227
16/11/2023 11:56:24.100,1.432255
16/11/2023 11:56:24.101,1.434884
16/11/2023 11:56:24.102,1.429296
16/11/2023 11:56:24.103,1.442774
16/11/2023 11:56:24.104,1.445075
16/11/2023 11:56:24.105,1.433241
16/11/2023 11:56:24.106,1.434227
16/11/2023 11:56:24.107,1.434556
16/11/2023 11:56:24.108,1.434556
16/11/2023 11:56:24.109,1.434227
16/11/2023 11:56:24.110,1.433898
16/11/2023 11:56:24.111,1.434556
16/11/2023 11:56:24.112,1.434556
16/11/2023 11:56:24.113,1.434227
16/11/2023 11:56:24.114,1.43357
16/11/2023 11:56:24.115,1.433898
16/11/2023 11:56:24.116,1.434227
16/11/2023 11:56:24.117,1.434884
16/11/2023 11:56:24.118,1.43357
16/11/2023 11:56:24.119,1.434227
16/11/2023 11:56:24.120,1.434227
16/11/2023 11:56:24.121,1.435542
16/11/2023 11:56:24.122,1.439158
16/11/2023 11:56:24.123,1.443103
16/11/2023 11:56:24.124,1.444746
16/11/2023 11:56:24.125,1.435542
16/11/2023 11:56:24.126,1.434227
16/11/2023 11:56:24.127,1.434556
16/11/2023 11:56:24.128,1.433898
16/11/2023 11:56:24.129,1.433898
16/11/2023 11:56:24.130,1.43357
16/11/2023 11:56:24.131,1.434227
16/11/2023 11:56:24.132,1.433898
16/11/2023 11:56:24.133,1.435213
16/11/2023 11:56:24.134,1.434227
16/11/2023 11:56:24.135,1.434884
16/11/2023 11:56:24.136,1.433898
16/11/2023 11:56:24.137,1.434227
16/11/2023 11:56:24.138,1.433241
16/11/2023 11:56:24.139,1.43357
16/11/2023 11:56:24.140,1.433898
16/11/2023 11:56:24.141,1.434227
16/11/2023 11:56:24.142,1.437514
16/11/2023 11:56:24.143,1.442116
16/11/2023 11:56:24.144,1.445404
16/11/2023 11:56:24.145,1.435213
16/11/2023 11:56:24.146,1.434227
16/11/2023 11:56:24.147,1.434556
16/11/2023 11:56:24.148,1.434556
16/11/2023 11:56:24.149,1.434556
16/11/2023 11:56:24.150,1.434556
16/11/2023 11:56:24.151,1.433898
16/11/2023 11:56:24.152,1.433898
16/11/2023 11:56:24.153,1.434227
16/11/2023 11:56:24.154,1.434227
16/11/2023 11:56:24.155,1.43357
16/11/2023 11:56:24.156,1.433898
16/11/2023 11:56:24.157,1.433898
16/11/2023 11:56:24.158,1.434227
16/11/2023 11:56:24.159,1.434227
16/11/2023 11:56:24.160,1.433898
16/11/2023 11:56:24.161,1.436528
16/11/2023 11:56:24.162,1.437843
16/11/2023 11:56:24.163,1.444417
16/11/2023 11:56:24.164,1.446061
16/11/2023 11:56:24.165,1.431597
16/11/2023 11:56:24.166,1.432583
16/11/2023 11:56:24.167,1.43357
16/11/2023 11:56:24.168,1.433241
16/11/2023 11:56:24.169,1.434884
16/11/2023 11:56:24.170,1.434884
16/11/2023 11:56:24.171,1.436199
16/11/2023 11:56:24.172,1.434556
16/11/2023 11:56:24.173,1.432255
16/11/2023 11:56:24.174,1.434227
16/11/2023 11:56:24.175,1.43357
16/11/2023 11:56:24.176,1.434884
16/11/2023 11:56:24.177,1.433898
16/11/2023 11:56:24.178,1.434227
16/11/2023 11:56:24.179,1.434556
16/11/2023 11:56:24.180,1.434227
16/11/2023 11:56:24.181,1.435213
16/11/2023 11:56:24.182,1.438172
