Time,Voltage
16/11/2023 11:52:59.718,1.445404
16/11/2023 11:52:59.719,1.444417
16/11/2023 11:52:59.720,1.434884
16/11/2023 11:52:59.721,1.433241
16/11/2023 11:52:59.722,1.434227
16/11/2023 11:52:59.723,1.436199
16/11/2023 11:52:59.724,1.434227
16/11/2023 11:52:59.725,1.434227
16/11/2023 11:52:59.726,1.434227
16/11/2023 11:52:59.727,1.433898
16/11/2023 11:52:59.728,1.434556
16/11/2023 11:52:59.729,1.434884
16/11/2023 11:52:59.730,1.433898
16/11/2023 11:52:59.731,1.43357
16/11/2023 11:52:59.732,1.434227
16/11/2023 11:52:59.733,1.434556
16/11/2023 11:52:59.734,1.434227
16/11/2023 11:52:59.735,1.434227
16/11/2023 11:52:59.736,1.434884
16/11/2023 11:52:59.737,1.438172
16/11/2023 11:52:59.738,1.442445
16/11/2023 11:52:59.739,1.444089
16/11/2023 11:52:59.740,1.43357
16/11/2023 11:52:59.741,1.43357
16/11/2023 11:52:59.742,1.434556
16/11/2023 11:52:59.743,1.433898
16/11/2023 11:52:59.744,1.433898
16/11/2023 11:52:59.745,1.434227
16/11/2023 11:52:59.746,1.434556
16/11/2023 11:52:59.747,1.434227
16/11/2023 11:52:59.748,1.434227
16/11/2023 11:52:59.749,1.434227
16/11/2023 11:52:59.750,1.434884
16/11/2023 11:52:59.751,1.435542
16/11/2023 11:52:59.752,1.434884
16/11/2023 11:52:59.753,1.433241
16/11/2023 11:52:59.754,1.434884
16/11/2023 11:52:59.755,1.433898
16/11/2023 11:52:59.756,1.435213
16/11/2023 11:52:59.757,1.436528
16/11/2023 11:52:59.758,1.44376
16/11/2023 11:52:59.759,1.443103
16/11/2023 11:52:59.760,1.43357
16/11/2023 11:52:59.761,1.434227
16/11/2023 11:52:59.762,1.434884
16/11/2023 11:52:59.763,1.434227
16/11/2023 11:52:59.764,1.434227
16/11/2023 11:52:59.765,1.43357
16/11/2023 11:52:59.766,1.434556
16/11/2023 11:52:59.767,1.434556
16/11/2023 11:52:59.768,1.434227
16/11/2023 11:52:59.769,1.434556
16/11/2023 11:52:59.770,1.434227
16/11/2023 11:52:59.771,1.432912
16/11/2023 11:52:59.772,1.434556
16/11/2023 11:52:59.773,1.434556
16/11/2023 11:52:59.774,1.434227
16/11/2023 11:52:59.775,1.43357
16/11/2023 11:52:59.776,1.435213
16/11/2023 11:52:59.777,1.4385
16/11/2023 11:52:59.778,1.440473
16/11/2023 11:52:59.779,1.445075
16/11/2023 11:52:59.780,1.434556
16/11/2023 11:52:59.781,1.434227
16/11/2023 11:52:59.782,1.433898
16/11/2023 11:52:59.783,1.434227
16/11/2023 11:52:59.784,1.433898
16/11/2023 11:52:59.785,1.434884
16/11/2023 11:52:59.786,1.434227
16/11/2023 11:52:59.787,1.434227
16/11/2023 11:52:59.788,1.434884
16/11/2023 11:52:59.789,1.434227
16/11/2023 11:52:59.790,1.432912
16/11/2023 11:52:59.791,1.432255
16/11/2023 11:52:59.792,1.436857
16/11/2023 11:52:59.793,1.434556
16/11/2023 11:52:59.794,1.435871
16/11/2023 11:52:59.795,1.434556
16/11/2023 11:52:59.796,1.434884
16/11/2023 11:52:59.797,1.435213
16/11/2023 11:52:59.798,1.441788
16/11/2023 11:52:59.799,1.44376
16/11/2023 11:52:59.800,1.434884
16/11/2023 11:52:59.801,1.433898
16/11/2023 11:52:59.802,1.434556
16/11/2023 11:52:59.803,1.434227
16/11/2023 11:52:59.804,1.434556
16/11/2023 11:52:59.805,1.433241
16/11/2023 11:52:59.806,1.43357
16/11/2023 11:52:59.807,1.433898
16/11/2023 11:52:59.808,1.433241
16/11/2023 11:52:59.809,1.434227
16/11/2023 11:52:59.810,1.433898
16/11/2023 11:52:59.811,1.434227
16/11/2023 11:52:59.812,1.432912
16/11/2023 11:52:59.813,1.43357
16/11/2023 11:52:59.814,1.433898
16/11/2023 11:52:59.815,1.433898
16/11/2023 11:52:59.816,1.435213
16/11/2023 11:52:59.817,1.438172
16/11/2023 11:52:59.818,1.444746
16/11/2023 11:52:59.819,1.445404
16/11/2023 11:52:59.820,1.435542
16/11/2023 11:52:59.821,1.433898
16/11/2023 11:52:59.822,1.433898
16/11/2023 11:52:59.823,1.434227
16/11/2023 11:52:59.824,1.433898
16/11/2023 11:52:59.825,1.434227
16/11/2023 11:52:59.826,1.434884
16/11/2023 11:52:59.827,1.434227
16/11/2023 11:52:59.828,1.434884
16/11/2023 11:52:59.829,1.434884
16/11/2023 11:52:59.830,1.434227
16/11/2023 11:52:59.831,1.434227
16/11/2023 11:52:59.832,1.434227
16/11/2023 11:52:59.833,1.434556
16/11/2023 11:52:59.834,1.433898
16/11/2023 11:52:59.835,1.434227
16/11/2023 11:52:59.836,1.435542
16/11/2023 11:52:59.837,1.434227
16/11/2023 11:52:59.838,1.444746
16/11/2023 11:52:59.839,1.443431
16/11/2023 11:52:59.840,1.434884
16/11/2023 11:52:59.841,1.43357
16/11/2023 11:52:59.842,1.435871
16/11/2023 11:52:59.843,1.43357
16/11/2023 11:52:59.844,1.433241
16/11/2023 11:52:59.845,1.432583
16/11/2023 11:52:59.846,1.436199
16/11/2023 11:52:59.847,1.433898
16/11/2023 11:52:59.848,1.434227
16/11/2023 11:52:59.849,1.433898
16/11/2023 11:52:59.850,1.434884
16/11/2023 11:52:59.851,1.434884
16/11/2023 11:52:59.852,1.435542
16/11/2023 11:52:59.853,1.433241
16/11/2023 11:52:59.854,1.433898
16/11/2023 11:52:59.855,1.434227
16/11/2023 11:52:59.856,1.434884
16/11/2023 11:52:59.857,1.438829
16/11/2023 11:52:59.858,1.442774
16/11/2023 11:52:59.859,1.44376
16/11/2023 11:52:59.860,1.434556
16/11/2023 11:52:59.861,1.434227
16/11/2023 11:52:59.862,1.434556
16/11/2023 11:52:59.863,1.435213
16/11/2023 11:52:59.864,1.435542
16/11/2023 11:52:59.865,1.434556
16/11/2023 11:52:59.866,1.432255
16/11/2023 11:52:59.867,1.434884
16/11/2023 11:52:59.868,1.434884
16/11/2023 11:52:59.869,1.43357
16/11/2023 11:52:59.870,1.43357
16/11/2023 11:52:59.871,1.43357
16/11/2023 11:52:59.872,1.433898
16/11/2023 11:52:59.873,1.43357
16/11/2023 11:52:59.874,1.43357
16/11/2023 11:52:59.875,1.434227
16/11/2023 11:52:59.876,1.434884
16/11/2023 11:52:59.877,1.439158
16/11/2023 11:52:59.878,1.44376
16/11/2023 11:52:59.879,1.44639
16/11/2023 11:52:59.880,1.433898
16/11/2023 11:52:59.881,1.434227
16/11/2023 11:52:59.882,1.433898
16/11/2023 11:52:59.883,1.432583
16/11/2023 11:52:59.884,1.435213
16/11/2023 11:52:59.885,1.434227
16/11/2023 11:52:59.886,1.434227
16/11/2023 11:52:59.887,1.436199
16/11/2023 11:52:59.888,1.436199
16/11/2023 11:52:59.889,1.434227
16/11/2023 11:52:59.890,1.433898
16/11/2023 11:52:59.891,1.434227
16/11/2023 11:52:59.892,1.433241
16/11/2023 11:52:59.893,1.434227
16/11/2023 11:52:59.894,1.432255
16/11/2023 11:52:59.895,1.434884
16/11/2023 11:52:59.896,1.433898
16/11/2023 11:52:59.897,1.438172
16/11/2023 11:52:59.898,1.444417
16/11/2023 11:52:59.899,1.443431
16/11/2023 11:52:59.900,1.433898
16/11/2023 11:52:59.901,1.433241
16/11/2023 11:52:59.902,1.43357
16/11/2023 11:52:59.903,1.433898
16/11/2023 11:52:59.904,1.434227
16/11/2023 11:52:59.905,1.433898
16/11/2023 11:52:59.906,1.433898
16/11/2023 11:52:59.907,1.43357
16/11/2023 11:52:59.908,1.434884
16/11/2023 11:52:59.909,1.433898
16/11/2023 11:52:59.910,1.434556
16/11/2023 11:52:59.911,1.432583
16/11/2023 11:52:59.912,1.434227
16/11/2023 11:52:59.913,1.433241
16/11/2023 11:52:59.914,1.434884
16/11/2023 11:52:59.915,1.434556
16/11/2023 11:52:59.916,1.435542
16/11/2023 11:52:59.917,1.438829
16/11/2023 11:52:59.918,1.44376
16/11/2023 11:52:59.919,1.445732
16/11/2023 11:52:59.920,1.434556
16/11/2023 11:52:59.921,1.434227
16/11/2023 11:52:59.922,1.434884
16/11/2023 11:52:59.923,1.434227
16/11/2023 11:52:59.924,1.434227
16/11/2023 11:52:59.925,1.434556
16/11/2023 11:52:59.926,1.434884
16/11/2023 11:52:59.927,1.433898
16/11/2023 11:52:59.928,1.43357
16/11/2023 11:52:59.929,1.432255
16/11/2023 11:52:59.930,1.435871
16/11/2023 11:52:59.931,1.434556
16/11/2023 11:52:59.932,1.435213
16/11/2023 11:52:59.933,1.436528
16/11/2023 11:52:59.934,1.435871
16/11/2023 11:52:59.935,1.432255
16/11/2023 11:52:59.936,1.43357
16/11/2023 11:52:59.937,1.438172
16/11/2023 11:52:59.938,1.451649
16/11/2023 11:52:59.939,1.448362
16/11/2023 11:52:59.940,1.434227
16/11/2023 11:52:59.941,1.432255
16/11/2023 11:52:59.942,1.433898
16/11/2023 11:52:59.943,1.434556
16/11/2023 11:52:59.944,1.434556
16/11/2023 11:52:59.945,1.433898
16/11/2023 11:52:59.946,1.434556
16/11/2023 11:52:59.947,1.434227
16/11/2023 11:52:59.948,1.434556
16/11/2023 11:52:59.949,1.434556
16/11/2023 11:52:59.950,1.433241
16/11/2023 11:52:59.951,1.433241
16/11/2023 11:52:59.952,1.434556
16/11/2023 11:52:59.953,1.433898
16/11/2023 11:52:59.954,1.434227
16/11/2023 11:52:59.955,1.434227
16/11/2023 11:52:59.956,1.435542
16/11/2023 11:52:59.957,1.440801
16/11/2023 11:52:59.958,1.444746
16/11/2023 11:52:59.959,1.444746
16/11/2023 11:52:59.960,1.434556
16/11/2023 11:52:59.961,1.433898
16/11/2023 11:52:59.962,1.433898
16/11/2023 11:52:59.963,1.434884
16/11/2023 11:52:59.964,1.435213
16/11/2023 11:52:59.965,1.434884
16/11/2023 11:52:59.966,1.435213
16/11/2023 11:52:59.967,1.435542
16/11/2023 11:52:59.968,1.433898
16/11/2023 11:52:59.969,1.434556
16/11/2023 11:52:59.970,1.434227
16/11/2023 11:52:59.971,1.434227
16/11/2023 11:52:59.972,1.43357
16/11/2023 11:52:59.973,1.434556
16/11/2023 11:52:59.974,1.434884
16/11/2023 11:52:59.975,1.435871
16/11/2023 11:52:59.976,1.435871
16/11/2023 11:52:59.977,1.438172
16/11/2023 11:52:59.978,1.444417
16/11/2023 11:52:59.979,1.44376
16/11/2023 11:52:59.980,1.434227
16/11/2023 11:52:59.981,1.433898
16/11/2023 11:52:59.982,1.434556
16/11/2023 11:52:59.983,1.43357
16/11/2023 11:52:59.984,1.434227
16/11/2023 11:52:59.985,1.434227
16/11/2023 11:52:59.986,1.433898
16/11/2023 11:52:59.987,1.434884
16/11/2023 11:52:59.988,1.434227
16/11/2023 11:52:59.989,1.433898
16/11/2023 11:52:59.990,1.433898
16/11/2023 11:52:59.991,1.43357
16/11/2023 11:52:59.992,1.433241
16/11/2023 11:52:59.993,1.433241
16/11/2023 11:52:59.994,1.434227
16/11/2023 11:52:59.995,1.43357
16/11/2023 11:52:59.996,1.436199
16/11/2023 11:52:59.997,1.439158
16/11/2023 11:52:59.998,1.445075
16/11/2023 11:52:59.999,1.443431
16/11/2023 11:53:00.000,1.434884
16/11/2023 11:53:00.001,1.434227
16/11/2023 11:53:00.002,1.434556
16/11/2023 11:53:00.003,1.433898
16/11/2023 11:53:00.004,1.434227
16/11/2023 11:53:00.005,1.434884
16/11/2023 11:53:00.006,1.434556
16/11/2023 11:53:00.007,1.433898
16/11/2023 11:53:00.008,1.434227
16/11/2023 11:53:00.009,1.433898
16/11/2023 11:53:00.010,1.434227
16/11/2023 11:53:00.011,1.433898
16/11/2023 11:53:00.012,1.433898
16/11/2023 11:53:00.013,1.434227
16/11/2023 11:53:00.014,1.434227
16/11/2023 11:53:00.015,1.435213
16/11/2023 11:53:00.016,1.435542
16/11/2023 11:53:00.017,1.439158
16/11/2023 11:53:00.018,1.444417
16/11/2023 11:53:00.019,1.44376
16/11/2023 11:53:00.020,1.434884
16/11/2023 11:53:00.021,1.434227
16/11/2023 11:53:00.022,1.434884
16/11/2023 11:53:00.023,1.434227
16/11/2023 11:53:00.024,1.433898
16/11/2023 11:53:00.025,1.433898
16/11/2023 11:53:00.026,1.434227
16/11/2023 11:53:00.027,1.434556
16/11/2023 11:53:00.028,1.434556
16/11/2023 11:53:00.029,1.434227
16/11/2023 11:53:00.030,1.434227
16/11/2023 11:53:00.031,1.434227
16/11/2023 11:53:00.032,1.432912
16/11/2023 11:53:00.033,1.433898
16/11/2023 11:53:00.034,1.43357
16/11/2023 11:53:00.035,1.434556
16/11/2023 11:53:00.036,1.435542
16/11/2023 11:53:00.037,1.438829
16/11/2023 11:53:00.038,1.444089
16/11/2023 11:53:00.039,1.44376
16/11/2023 11:53:00.040,1.434227
16/11/2023 11:53:00.041,1.434884
16/11/2023 11:53:00.042,1.434884
16/11/2023 11:53:00.043,1.434556
16/11/2023 11:53:00.044,1.433898
16/11/2023 11:53:00.045,1.434227
16/11/2023 11:53:00.046,1.431597
16/11/2023 11:53:00.047,1.434556
16/11/2023 11:53:00.048,1.43357
16/11/2023 11:53:00.049,1.434227
16/11/2023 11:53:00.050,1.433898
16/11/2023 11:53:00.051,1.434227
16/11/2023 11:53:00.052,1.434556
16/11/2023 11:53:00.053,1.434884
16/11/2023 11:53:00.054,1.433898
16/11/2023 11:53:00.055,1.433898
16/11/2023 11:53:00.056,1.435871
16/11/2023 11:53:00.057,1.439815
16/11/2023 11:53:00.058,1.444746
16/11/2023 11:53:00.059,1.442774
16/11/2023 11:53:00.060,1.434227
16/11/2023 11:53:00.061,1.434556
16/11/2023 11:53:00.062,1.43357
16/11/2023 11:53:00.063,1.434227
16/11/2023 11:53:00.064,1.434556
16/11/2023 11:53:00.065,1.43357
16/11/2023 11:53:00.066,1.434227
16/11/2023 11:53:00.067,1.434556
16/11/2023 11:53:00.068,1.43357
16/11/2023 11:53:00.069,1.434556
16/11/2023 11:53:00.070,1.433898
16/11/2023 11:53:00.071,1.434227
16/11/2023 11:53:00.072,1.434884
16/11/2023 11:53:00.073,1.433898
16/11/2023 11:53:00.074,1.434227
16/11/2023 11:53:00.075,1.43357
16/11/2023 11:53:00.076,1.435542
16/11/2023 11:53:00.077,1.438829
16/11/2023 11:53:00.078,1.445075
16/11/2023 11:53:00.079,1.44376
16/11/2023 11:53:00.080,1.434227
16/11/2023 11:53:00.081,1.434227
16/11/2023 11:53:00.082,1.434227
16/11/2023 11:53:00.083,1.43357
16/11/2023 11:53:00.084,1.43357
16/11/2023 11:53:00.085,1.43357
16/11/2023 11:53:00.086,1.43357
16/11/2023 11:53:00.087,1.43357
16/11/2023 11:53:00.088,1.434556
16/11/2023 11:53:00.089,1.434884
16/11/2023 11:53:00.090,1.43357
16/11/2023 11:53:00.091,1.43357
16/11/2023 11:53:00.092,1.43357
16/11/2023 11:53:00.093,1.434227
16/11/2023 11:53:00.094,1.434227
16/11/2023 11:53:00.095,1.434884
16/11/2023 11:53:00.096,1.434884
16/11/2023 11:53:00.097,1.439815
16/11/2023 11:53:00.098,1.44376
16/11/2023 11:53:00.099,1.444089
16/11/2023 11:53:00.100,1.43357
16/11/2023 11:53:00.101,1.434227
16/11/2023 11:53:00.102,1.434227
16/11/2023 11:53:00.103,1.431268
16/11/2023 11:53:00.104,1.433898
16/11/2023 11:53:00.105,1.433898
16/11/2023 11:53:00.106,1.433898
16/11/2023 11:53:00.107,1.434556
16/11/2023 11:53:00.108,1.433898
16/11/2023 11:53:00.109,1.43357
16/11/2023 11:53:00.110,1.434227
16/11/2023 11:53:00.111,1.433898
16/11/2023 11:53:00.112,1.43357
16/11/2023 11:53:00.113,1.433898
16/11/2023 11:53:00.114,1.434227
16/11/2023 11:53:00.115,1.434227
16/11/2023 11:53:00.116,1.435871
16/11/2023 11:53:00.117,1.440144
16/11/2023 11:53:00.118,1.445075
16/11/2023 11:53:00.119,1.444089
16/11/2023 11:53:00.120,1.434556
16/11/2023 11:53:00.121,1.434227
16/11/2023 11:53:00.122,1.43357
16/11/2023 11:53:00.123,1.434884
16/11/2023 11:53:00.124,1.434227
16/11/2023 11:53:00.125,1.433898
16/11/2023 11:53:00.126,1.434227
16/11/2023 11:53:00.127,1.434227
16/11/2023 11:53:00.128,1.434556
16/11/2023 11:53:00.129,1.43357
16/11/2023 11:53:00.130,1.434227
16/11/2023 11:53:00.131,1.434227
16/11/2023 11:53:00.132,1.434227
16/11/2023 11:53:00.133,1.43357
16/11/2023 11:53:00.134,1.433898
16/11/2023 11:53:00.135,1.434227
16/11/2023 11:53:00.136,1.441459
16/11/2023 11:53:00.137,1.440144
16/11/2023 11:53:00.138,1.445404
16/11/2023 11:53:00.139,1.441459
16/11/2023 11:53:00.140,1.431926
16/11/2023 11:53:00.141,1.431926
16/11/2023 11:53:00.142,1.433898
16/11/2023 11:53:00.143,1.434556
16/11/2023 11:53:00.144,1.43357
16/11/2023 11:53:00.145,1.432912
16/11/2023 11:53:00.146,1.434227
16/11/2023 11:53:00.147,1.433241
16/11/2023 11:53:00.148,1.43357
16/11/2023 11:53:00.149,1.432583
16/11/2023 11:53:00.150,1.432912
16/11/2023 11:53:00.151,1.434227
16/11/2023 11:53:00.152,1.432912
16/11/2023 11:53:00.153,1.43357
16/11/2023 11:53:00.154,1.433898
16/11/2023 11:53:00.155,1.434227
16/11/2023 11:53:00.156,1.434227
16/11/2023 11:53:00.157,1.439815
16/11/2023 11:53:00.158,1.439158
16/11/2023 11:53:00.159,1.435213
16/11/2023 11:53:00.160,1.437843
16/11/2023 11:53:00.161,1.433898
16/11/2023 11:53:00.162,1.435542
16/11/2023 11:53:00.163,1.434227
16/11/2023 11:53:00.164,1.433898
16/11/2023 11:53:00.165,1.433898
16/11/2023 11:53:00.166,1.433241
16/11/2023 11:53:00.167,1.434227
16/11/2023 11:53:00.168,1.434556
16/11/2023 11:53:00.169,1.433898
16/11/2023 11:53:00.170,1.43357
16/11/2023 11:53:00.171,1.434227
16/11/2023 11:53:00.172,1.435213
16/11/2023 11:53:00.173,1.434884
16/11/2023 11:53:00.174,1.433898
16/11/2023 11:53:00.175,1.432912
16/11/2023 11:53:00.176,1.434556
16/11/2023 11:53:00.177,1.445404
16/11/2023 11:53:00.178,1.444417
16/11/2023 11:53:00.179,1.44113
16/11/2023 11:53:00.180,1.434227
16/11/2023 11:53:00.181,1.433898
16/11/2023 11:53:00.182,1.43357
16/11/2023 11:53:00.183,1.43357
16/11/2023 11:53:00.184,1.432912
16/11/2023 11:53:00.185,1.43357
16/11/2023 11:53:00.186,1.43357
16/11/2023 11:53:00.187,1.434227
16/11/2023 11:53:00.188,1.434884
16/11/2023 11:53:00.189,1.431926
16/11/2023 11:53:00.190,1.433898
16/11/2023 11:53:00.191,1.43357
16/11/2023 11:53:00.192,1.432912
16/11/2023 11:53:00.193,1.434556
16/11/2023 11:53:00.194,1.434884
16/11/2023 11:53:00.195,1.434227
16/11/2023 11:53:00.196,1.43357
16/11/2023 11:53:00.197,1.439487
16/11/2023 11:53:00.198,1.444089
16/11/2023 11:53:00.199,1.448033
16/11/2023 11:53:00.200,1.434227
16/11/2023 11:53:00.201,1.432912
16/11/2023 11:53:00.202,1.432583
16/11/2023 11:53:00.203,1.434556
16/11/2023 11:53:00.204,1.43357
16/11/2023 11:53:00.205,1.433898
16/11/2023 11:53:00.206,1.433898
16/11/2023 11:53:00.207,1.433898
16/11/2023 11:53:00.208,1.433898
16/11/2023 11:53:00.209,1.431926
16/11/2023 11:53:00.210,1.435542
16/11/2023 11:53:00.211,1.434227
16/11/2023 11:53:00.212,1.434227
16/11/2023 11:53:00.213,1.432912
16/11/2023 11:53:00.214,1.433898
