Time,Voltage
16/11/2023 10:53:30.850,0.339249
16/11/2023 10:53:30.851,0.340893
16/11/2023 10:53:30.851,0.342865
16/11/2023 10:53:30.851,0.347467
16/11/2023 10:53:30.851,0.342865
16/11/2023 10:53:30.851,0.34155
16/11/2023 10:53:30.852,0.34155
16/11/2023 10:53:30.852,0.33629
16/11/2023 10:53:30.852,0.341221
16/11/2023 10:53:30.852,0.338263
16/11/2023 10:53:30.852,0.338263
16/11/2023 10:53:30.853,0.337277
16/11/2023 10:53:30.853,0.339249
16/11/2023 10:53:30.853,0.340893
16/11/2023 10:53:30.853,0.340893
16/11/2023 10:53:30.853,0.338263
16/11/2023 10:53:30.854,0.336948
16/11/2023 10:53:30.854,0.333989
16/11/2023 10:53:30.854,0.332346
16/11/2023 10:53:30.854,0.329387
16/11/2023 10:53:30.854,0.329716
16/11/2023 10:53:30.855,0.334647
16/11/2023 10:53:30.855,0.341879
16/11/2023 10:53:30.855,0.341879
16/11/2023 10:53:30.855,0.333661
16/11/2023 10:53:30.855,0.335633
16/11/2023 10:53:30.856,0.332674
16/11/2023 10:53:30.856,0.334647
16/11/2023 10:53:30.856,0.334647
16/11/2023 10:53:30.856,0.333661
16/11/2023 10:53:30.856,0.333003
16/11/2023 10:53:30.857,0.325114
16/11/2023 10:53:30.857,0.316238
16/11/2023 10:53:30.857,0.317553
16/11/2023 10:53:30.857,0.322484
16/11/2023 10:53:30.857,0.324128
16/11/2023 10:53:30.858,0.323141
16/11/2023 10:53:30.858,0.320183
16/11/2023 10:53:30.858,0.317224
16/11/2023 10:53:30.858,0.319197
16/11/2023 10:53:30.858,0.320183
16/11/2023 10:53:30.859,0.316896
16/11/2023 10:53:30.859,0.318211
16/11/2023 10:53:30.859,0.31591
16/11/2023 10:53:30.859,0.319197
16/11/2023 10:53:30.859,0.316238
16/11/2023 10:53:30.860,0.312294
16/11/2023 10:53:30.860,0.31065
16/11/2023 10:53:30.860,0.312294
16/11/2023 10:53:30.860,0.315252
16/11/2023 10:53:30.860,0.316238
16/11/2023 10:53:30.861,0.314923
16/11/2023 10:53:30.861,0.315252
16/11/2023 10:53:30.861,0.313608
16/11/2023 10:53:30.861,0.31328
16/11/2023 10:53:30.861,0.314595
16/11/2023 10:53:30.862,0.315252
16/11/2023 10:53:30.862,0.316896
16/11/2023 10:53:30.862,0.31328
16/11/2023 10:53:30.862,0.319526
16/11/2023 10:53:30.862,0.317224
16/11/2023 10:53:30.863,0.320183
16/11/2023 10:53:30.863,0.318539
16/11/2023 10:53:30.863,0.318539
16/11/2023 10:53:30.863,0.318211
16/11/2023 10:53:30.863,0.318539
16/11/2023 10:53:30.864,0.321169
16/11/2023 10:53:30.864,0.322155
16/11/2023 10:53:30.864,0.327086
16/11/2023 10:53:30.864,0.324128
16/11/2023 10:53:30.864,0.325771
16/11/2023 10:53:30.865,0.320512
16/11/2023 10:53:30.865,0.322484
16/11/2023 10:53:30.865,0.324128
16/11/2023 10:53:30.865,0.32873
16/11/2023 10:53:30.865,0.325114
16/11/2023 10:53:30.866,0.324785
16/11/2023 10:53:30.866,0.325771
16/11/2023 10:53:30.866,0.327415
16/11/2023 10:53:30.866,0.33136
16/11/2023 10:53:30.866,0.328401
16/11/2023 10:53:30.867,0.344508
16/11/2023 10:53:30.867,0.339249
16/11/2023 10:53:30.867,0.337934
16/11/2023 10:53:30.867,0.334647
16/11/2023 10:53:30.867,0.332674
16/11/2023 10:53:30.868,0.332674
16/11/2023 10:53:30.868,0.333661
16/11/2023 10:53:30.868,0.337277
16/11/2023 10:53:30.868,0.333661
16/11/2023 10:53:30.868,0.335633
16/11/2023 10:53:30.869,0.336619
16/11/2023 10:53:30.869,0.339249
16/11/2023 10:53:30.869,0.33892
16/11/2023 10:53:30.869,0.336948
16/11/2023 10:53:30.869,0.337934
16/11/2023 10:53:30.870,0.343522
16/11/2023 10:53:30.870,0.346481
16/11/2023 10:53:30.870,0.34418
16/11/2023 10:53:30.870,0.341879
16/11/2023 10:53:30.870,0.337605
16/11/2023 10:53:30.871,0.341221
16/11/2023 10:53:30.871,0.342207
16/11/2023 10:53:30.871,0.343194
16/11/2023 10:53:30.871,0.342536
16/11/2023 10:53:30.871,0.337605
16/11/2023 10:53:30.872,0.34155
16/11/2023 10:53:30.872,0.340893
16/11/2023 10:53:30.872,0.338591
16/11/2023 10:53:30.872,0.33892
16/11/2023 10:53:30.872,0.338263
16/11/2023 10:53:30.873,0.338591
16/11/2023 10:53:30.873,0.338591
16/11/2023 10:53:30.873,0.338591
16/11/2023 10:53:30.873,0.342865
16/11/2023 10:53:30.873,0.339249
16/11/2023 10:53:30.874,0.336948
16/11/2023 10:53:30.874,0.333661
16/11/2023 10:53:30.874,0.330045
16/11/2023 10:53:30.874,0.330045
16/11/2023 10:53:30.874,0.330045
16/11/2023 10:53:30.875,0.336948
16/11/2023 10:53:30.875,0.336948
16/11/2023 10:53:30.875,0.335633
16/11/2023 10:53:30.875,0.336948
16/11/2023 10:53:30.875,0.337277
16/11/2023 10:53:30.876,0.335962
16/11/2023 10:53:30.876,0.336948
16/11/2023 10:53:30.876,0.334647
16/11/2023 10:53:30.876,0.33136
16/11/2023 10:53:30.876,0.332674
16/11/2023 10:53:30.877,0.326429
16/11/2023 10:53:30.877,0.31591
16/11/2023 10:53:30.877,0.318539
16/11/2023 10:53:30.877,0.32347
16/11/2023 10:53:30.877,0.324456
16/11/2023 10:53:30.878,0.32347
16/11/2023 10:53:30.878,0.320183
16/11/2023 10:53:30.878,0.319854
16/11/2023 10:53:30.878,0.319526
16/11/2023 10:53:30.878,0.320512
16/11/2023 10:53:30.879,0.318211
16/11/2023 10:53:30.879,0.317553
16/11/2023 10:53:30.879,0.318539
16/11/2023 10:53:30.879,0.318211
16/11/2023 10:53:30.879,0.315581
16/11/2023 10:53:30.880,0.312294
16/11/2023 10:53:30.880,0.309664
16/11/2023 10:53:30.880,0.312622
16/11/2023 10:53:30.880,0.31591
16/11/2023 10:53:30.880,0.316896
16/11/2023 10:53:30.881,0.314923
16/11/2023 10:53:30.881,0.314595
16/11/2023 10:53:30.881,0.31328
16/11/2023 10:53:30.881,0.313608
16/11/2023 10:53:30.881,0.314266
16/11/2023 10:53:30.882,0.315252
16/11/2023 10:53:30.882,0.316567
16/11/2023 10:53:30.882,0.317882
16/11/2023 10:53:30.882,0.318539
16/11/2023 10:53:30.882,0.316896
16/11/2023 10:53:30.883,0.319197
16/11/2023 10:53:30.883,0.317224
16/11/2023 10:53:30.883,0.317553
16/11/2023 10:53:30.883,0.316896
16/11/2023 10:53:30.883,0.318539
16/11/2023 10:53:30.884,0.320183
16/11/2023 10:53:30.884,0.322813
16/11/2023 10:53:30.884,0.325114
16/11/2023 10:53:30.884,0.326757
16/11/2023 10:53:30.884,0.326757
16/11/2023 10:53:30.885,0.320183
16/11/2023 10:53:30.885,0.322813
16/11/2023 10:53:30.885,0.323799
16/11/2023 10:53:30.885,0.324785
16/11/2023 10:53:30.885,0.3261
16/11/2023 10:53:30.886,0.327415
16/11/2023 10:53:30.886,0.325114
16/11/2023 10:53:30.886,0.325443
16/11/2023 10:53:30.886,0.327086
16/11/2023 10:53:30.886,0.32873
16/11/2023 10:53:30.887,0.344508
16/11/2023 10:53:30.887,0.339906
16/11/2023 10:53:30.887,0.336619
16/11/2023 10:53:30.887,0.331688
16/11/2023 10:53:30.887,0.331031
16/11/2023 10:53:30.888,0.333003
16/11/2023 10:53:30.888,0.335962
16/11/2023 10:53:30.888,0.33629
16/11/2023 10:53:30.888,0.335962
16/11/2023 10:53:30.888,0.334647
16/11/2023 10:53:30.889,0.335962
16/11/2023 10:53:30.889,0.338591
16/11/2023 10:53:30.889,0.338591
16/11/2023 10:53:30.889,0.33892
16/11/2023 10:53:30.889,0.339249
16/11/2023 10:53:30.890,0.343851
16/11/2023 10:53:30.890,0.346152
16/11/2023 10:53:30.890,0.343194
16/11/2023 10:53:30.890,0.339578
16/11/2023 10:53:30.890,0.339578
16/11/2023 10:53:30.891,0.341879
16/11/2023 10:53:30.891,0.342207
16/11/2023 10:53:30.891,0.34418
16/11/2023 10:53:30.891,0.343851
16/11/2023 10:53:30.891,0.341879
16/11/2023 10:53:30.892,0.340893
16/11/2023 10:53:30.892,0.339578
16/11/2023 10:53:30.892,0.340564
16/11/2023 10:53:30.892,0.341879
16/11/2023 10:53:30.892,0.33892
16/11/2023 10:53:30.893,0.337277
16/11/2023 10:53:30.893,0.339249
16/11/2023 10:53:30.893,0.337277
16/11/2023 10:53:30.893,0.339906
16/11/2023 10:53:30.893,0.337605
16/11/2023 10:53:30.894,0.33629
16/11/2023 10:53:30.894,0.333989
16/11/2023 10:53:30.894,0.330373
16/11/2023 10:53:30.894,0.330045
16/11/2023 10:53:30.894,0.330373
16/11/2023 10:53:30.895,0.335962
16/11/2023 10:53:30.895,0.33629
16/11/2023 10:53:30.895,0.337605
16/11/2023 10:53:30.895,0.335633
16/11/2023 10:53:30.895,0.334976
16/11/2023 10:53:30.896,0.341221
16/11/2023 10:53:30.896,0.329387
16/11/2023 10:53:30.896,0.334318
16/11/2023 10:53:30.896,0.334318
16/11/2023 10:53:30.896,0.332346
16/11/2023 10:53:30.897,0.32347
16/11/2023 10:53:30.897,0.310979
16/11/2023 10:53:30.897,0.318539
16/11/2023 10:53:30.897,0.322813
16/11/2023 10:53:30.897,0.324128
16/11/2023 10:53:30.898,0.322484
16/11/2023 10:53:30.898,0.317882
16/11/2023 10:53:30.898,0.322484
16/11/2023 10:53:30.898,0.32084
16/11/2023 10:53:30.898,0.320183
16/11/2023 10:53:30.899,0.318211
16/11/2023 10:53:30.899,0.316896
16/11/2023 10:53:30.899,0.316896
16/11/2023 10:53:30.899,0.318868
16/11/2023 10:53:30.899,0.316567
16/11/2023 10:53:30.900,0.312294
16/11/2023 10:53:30.900,0.309993
16/11/2023 10:53:30.900,0.312622
16/11/2023 10:53:30.900,0.315252
16/11/2023 10:53:30.900,0.316238
16/11/2023 10:53:30.901,0.314923
16/11/2023 10:53:30.901,0.31591
16/11/2023 10:53:30.901,0.313937
16/11/2023 10:53:30.901,0.313937
16/11/2023 10:53:30.901,0.31591
