Time,Voltage
16/11/2023 11:55:15.659,1.444089
16/11/2023 11:55:15.660,1.435213
16/11/2023 11:55:15.661,1.43357
16/11/2023 11:55:15.662,1.434884
16/11/2023 11:55:15.663,1.433898
16/11/2023 11:55:15.664,1.434227
16/11/2023 11:55:15.665,1.43357
16/11/2023 11:55:15.666,1.43357
16/11/2023 11:55:15.667,1.433898
16/11/2023 11:55:15.668,1.43357
16/11/2023 11:55:15.669,1.43357
16/11/2023 11:55:15.670,1.434227
16/11/2023 11:55:15.671,1.43357
16/11/2023 11:55:15.672,1.43357
16/11/2023 11:55:15.673,1.43357
16/11/2023 11:55:15.674,1.43357
16/11/2023 11:55:15.675,1.434227
16/11/2023 11:55:15.676,1.434556
16/11/2023 11:55:15.677,1.437843
16/11/2023 11:55:15.678,1.443103
16/11/2023 11:55:15.679,1.444746
16/11/2023 11:55:15.680,1.436199
16/11/2023 11:55:15.681,1.433898
16/11/2023 11:55:15.682,1.43357
16/11/2023 11:55:15.683,1.43357
16/11/2023 11:55:15.684,1.433898
16/11/2023 11:55:15.685,1.433898
16/11/2023 11:55:15.686,1.434227
16/11/2023 11:55:15.687,1.434227
16/11/2023 11:55:15.688,1.434227
16/11/2023 11:55:15.689,1.432255
16/11/2023 11:55:15.690,1.434556
16/11/2023 11:55:15.691,1.433898
16/11/2023 11:55:15.692,1.433241
16/11/2023 11:55:15.693,1.43357
16/11/2023 11:55:15.694,1.43357
16/11/2023 11:55:15.695,1.436199
16/11/2023 11:55:15.696,1.432255
16/11/2023 11:55:15.697,1.438172
16/11/2023 11:55:15.698,1.444417
16/11/2023 11:55:15.699,1.444417
16/11/2023 11:55:15.700,1.435542
16/11/2023 11:55:15.701,1.435213
16/11/2023 11:55:15.702,1.433241
16/11/2023 11:55:15.703,1.434227
16/11/2023 11:55:15.704,1.434227
16/11/2023 11:55:15.705,1.433241
16/11/2023 11:55:15.706,1.433241
16/11/2023 11:55:15.707,1.431597
16/11/2023 11:55:15.708,1.434556
16/11/2023 11:55:15.709,1.433898
16/11/2023 11:55:15.710,1.43357
16/11/2023 11:55:15.711,1.43357
16/11/2023 11:55:15.712,1.433898
16/11/2023 11:55:15.713,1.433898
16/11/2023 11:55:15.714,1.433241
16/11/2023 11:55:15.715,1.433241
16/11/2023 11:55:15.716,1.434556
16/11/2023 11:55:15.717,1.437514
16/11/2023 11:55:15.718,1.442774
